Solver Name,Execution Time,Memory
Minisat,1808,21872
Sat4j,1927,21872
MiniSatProver,1545,21873
CryptoMiniSatJNI,1788,21872
Glucose,1828,21872
Glucose41JNI,1766,21872
KK,1922,21877
Lingeling,1781,21872
