Solver Name,Execution Time,Memory
Minisat,948,12294
Sat4j,1029,12294
MiniSatProver,987,12297
CryptoMiniSatJNI,991,12294
Glucose,1069,12294
Glucose41JNI,980,12294
KK,1038,12294
Lingeling,1037,12294
