Solver Name,Execution Time,Memory
Minisat,1872,21872
Sat4j,1767,21872
MiniSatProver,1558,21873
CryptoMiniSatJNI,1745,21872
Glucose,1794,21872
Glucose41JNI,1887,21872
KK,1716,21877
Lingeling,1765,21872
