Solver Name,Execution Time,Memory
Minisat,1811,21872
Sat4j,1671,21872
MiniSatProver,1612,21874
CryptoMiniSatJNI,1848,21872
Glucose,1737,21872
Glucose41JNI,1903,21872
KK,1582,21877
Lingeling,1752,21872
