Solver Name,Execution Time,Memory
Minisat,1304,15026
Sat4j,1220,15026
MiniSatProver,1219,15031
CryptoMiniSatJNI,1263,15026
Glucose,1255,15026
Glucose41JNI,1169,15026
KK,1210,15026
Lingeling,1157,15026
