Solver Name,Execution Time,Memory
Minisat,1234,15026
Sat4j,1192,15026
MiniSatProver,1146,15031
CryptoMiniSatJNI,1166,15026
Glucose,1222,15026
Glucose41JNI,1153,15026
KK,1357,15026
Lingeling,1067,15026
