Solver Name,Execution Time,Memory
Minisat,897,12294
Sat4j,1004,12294
MiniSatProver,950,12298
CryptoMiniSatJNI,952,12294
Glucose,895,12294
Glucose41JNI,970,12294
KK,969,12294
Lingeling,872,12294
