Solver Name,Execution Time,Memory
Minisat,1804,21872
Sat4j,1874,21872
MiniSatProver,1682,21873
CryptoMiniSatJNI,1699,21872
Glucose,1819,21872
Glucose41JNI,1776,21872
KK,1695,21877
Lingeling,1729,21872
