Solver Name,Execution Time,Memory
Minisat,1829,21872
Sat4j,1785,21872
MiniSatProver,1649,21873
CryptoMiniSatJNI,1746,21872
Glucose,1737,21872
Glucose41JNI,1809,21872
KK,1739,21877
Lingeling,1673,21872
