Solver Name,Execution Time,Memory
Minisat,1022,12294
Sat4j,974,12294
MiniSatProver,945,12297
CryptoMiniSatJNI,1050,12294
Glucose,1148,12294
Glucose41JNI,898,12294
KK,960,12294
Lingeling,1043,12294
