Solver Name,Execution Time,Memory
Minisat,963,12294
Sat4j,1060,12294
MiniSatProver,956,12297
CryptoMiniSatJNI,929,12294
Glucose,952,12294
Glucose41JNI,969,12294
KK,973,12294
Lingeling,946,12294
