Solver Name,Execution Time,Memory
Minisat,1013,12294
Sat4j,1011,12294
MiniSatProver,963,12297
CryptoMiniSatJNI,948,12294
Glucose,919,12294
Glucose41JNI,981,12294
KK,944,12294
Lingeling,916,12294
