Solver Name,Execution Time,Memory
Minisat,1079,12294
Sat4j,1080,12294
MiniSatProver,1006,12297
CryptoMiniSatJNI,1020,12294
Glucose,942,12294
Glucose41JNI,1140,12294
KK,972,12293
Lingeling,1035,12294
