Solver Name,Execution Time,Memory
Minisat,994,12294
Sat4j,993,12294
MiniSatProver,903,12297
CryptoMiniSatJNI,957,12294
Glucose,1047,12294
Glucose41JNI,949,12294
KK,1008,12294
Lingeling,939,12294
