Solver Name,Execution Time,Memory
Minisat,1046,12294
Sat4j,1026,12294
MiniSatProver,1009,12297
CryptoMiniSatJNI,964,12294
Glucose,1035,12294
Glucose41JNI,985,12294
KK,1057,12294
Lingeling,905,12294
