Solver Name,Execution Time,Memory
Minisat,807,9569
Sat4j,795,9569
MiniSatProver,709,9569
CryptoMiniSatJNI,891,9569
Glucose,807,9569
Glucose41JNI,744,9569
KK,861,9568
Lingeling,679,9569
