Solver Name,Execution Time,Memory
Minisat,1804,21872
Sat4j,1856,21872
MiniSatProver,1616,21873
CryptoMiniSatJNI,1877,21872
Glucose,1875,21872
Glucose41JNI,1823,21872
KK,1785,21877
Lingeling,1772,21872
