Solver Name,Execution Time,Memory
Minisat,429,5468
Sat4j,419,5468
MiniSatProver,448,5468
CryptoMiniSatJNI,460,5468
Glucose,445,5468
Glucose41JNI,437,5468
KK,470,5468
Lingeling,356,5468
