Solver Name,Execution Time,Memory
Minisat,1001,12294
Sat4j,923,12294
MiniSatProver,1004,12297
CryptoMiniSatJNI,937,12294
Glucose,1045,12294
Glucose41JNI,972,12294
KK,1005,12293
Lingeling,909,12294
