Solver Name,Execution Time,Memory
Minisat,1215,15026
Sat4j,1182,15026
MiniSatProver,1084,15031
CryptoMiniSatJNI,1198,15026
Glucose,1092,15026
Glucose41JNI,1155,15026
KK,1179,15026
Lingeling,1038,15026
