Solver Name,Execution Time,Memory
Minisat,996,12294
Sat4j,911,12294
MiniSatProver,901,12298
CryptoMiniSatJNI,966,12294
Glucose,989,12294
Glucose41JNI,1016,12294
KK,1079,12294
Lingeling,907,12294
