Solver Name,Execution Time,Memory
Minisat,1760,21872
Sat4j,1838,21872
MiniSatProver,1536,21873
CryptoMiniSatJNI,1875,21872
Glucose,1815,21872
Glucose41JNI,1825,21872
KK,1831,21877
Lingeling,1765,21872
