Solver Name,Execution Time,Memory
Minisat,1007,12294
Sat4j,1005,12294
MiniSatProver,956,12297
CryptoMiniSatJNI,1004,12294
Glucose,990,12294
Glucose41JNI,956,12294
KK,1009,12294
Lingeling,982,12294
