Solver Name,Execution Time,Memory
Minisat,939,12294
Sat4j,929,12294
MiniSatProver,954,12297
CryptoMiniSatJNI,1010,12294
Glucose,920,12294
Glucose41JNI,974,12294
KK,1000,12293
Lingeling,1013,12294
