Solver Name,Execution Time,Memory
Minisat,1041,12294
Sat4j,912,12294
MiniSatProver,961,12297
CryptoMiniSatJNI,966,12294
Glucose,986,12294
Glucose41JNI,1058,12294
KK,914,12294
Lingeling,976,12294
