Solver Name,Execution Time,Memory
Minisat,1274,15026
Sat4j,1342,15026
MiniSatProver,1117,15030
CryptoMiniSatJNI,1188,15026
Glucose,1192,15026
Glucose41JNI,1305,15026
KK,1170,15026
Lingeling,1295,15026
