Solver Name,Execution Time,Memory
Minisat,1075,12294
Sat4j,982,12294
MiniSatProver,969,12297
CryptoMiniSatJNI,1025,12294
Glucose,1056,12294
Glucose41JNI,1014,12294
KK,1052,12294
Lingeling,936,12294
