Solver Name,Execution Time,Memory
Minisat,994,12294
Sat4j,973,12294
MiniSatProver,917,12297
CryptoMiniSatJNI,1024,12294
Glucose,1057,12294
Glucose41JNI,1025,12294
KK,1056,12294
Lingeling,1134,12294
